Female,DeerYear,ReprodStatus,Calf,Fecundity,SeenInRut,Age
WAL03,2011,True yeld,CSH11,1,-1,8
WAL03,2012,Winter yeld,CSH12,1,-1,9
WAL03,2013,Winter yeld,CSH13,1,-1,10
WAL03,2014,Winter yeld,CSH14,1,-1,11
WAL03,2015,Winter yeld,CSH15,1,-1,12
WAL03,2016,Summer yeld,CSH16,1,-1,13
WAL06,2006,Naïve,,0,0,0
WAL06,2007,Naïve,,0,0,1
WAL06,2008,Naïve,,0,-1,2
WAL06,2009,Naïve,,0,-1,3
WAL06,2010,Naïve,MCD10,1,-1,4
WAL06,2011,Winter yeld,MCD11,1,-1,5
WAL06,2012,Summer yeld,MCD12,1,-1,6
WAL06,2013,Milk,MCD13,1,-1,7
WAL06,2014,Milk,MCD14,1,-1,8
WAL06,2015,Milk,MCD15,1,-1,9
WAL06,2016,Milk,MCD16,1,-1,10
WAL06,2017,Winter yeld,MCD17,1,-1,11
WAL06,2018,Winter yeld,,0,0,12
WAL07,2007,Naïve,,0,0,0
WAL08,2008,Naïve,,0,0,0
WAL11,2011,Naïve,,0,0,0
WAL11,2012,Naïve,,0,0,1
WAL11,2013,Naïve,,0,-1,2
WAL11,2014,Naïve,,0,-1,3
WAL11,2015,Naïve,KKA15,1,-1,4
WAL11,2016,Milk,KKA16,1,-1,5
WAL11,2017,Milk,,0,-1,6
WAL11,2018,True yeld,KKA18,1,-1,7
WAL11,2019,Milk,,0,-1,8
WAL11,2020,True yeld,KKA20,1,-1,9
WAL11,2021,Milk,KKA21,1,-1,10
WAL11,2022,Milk,,0,-1,11
WAL11,2023,True yeld,KKA23,1,-1,12
WAN83,1983,Naïve,,0,0,0
WAN83,1984,Naïve,,0,0,1
WAN83,1985,Naïve,,0,-1,2
WAN83,1986,Naïve,,0,-1,3
WAN83,1987,Naïve,ECL87,1,-1,4
WAN86,1986,Naïve,,0,0,0
WAN86,1987,Naïve,,0,0,1
WAN86,1988,Naïve,,0,-1,2
WAN86,1989,Naïve,,0,-1,3
WAN86,1990,Naïve,,0,-1,4
WAS10,2010,Naïve,,0,0,0
WAS10,2011,Naïve,,0,0,1
WAS10,2012,Naïve,,0,-1,2
WAS10,2013,Naïve,,0,-1,3
WAS10,2014,Naïve,,0,-1,4
WAS10,2015,Naïve,HRT15,1,-1,5
WAS10,2016,Milk,HRT16,1,-1,6
WAS10,2017,Winter yeld,,0,-1,7
WAS10,2018,True yeld,HRT18,1,0,8
WAX80,1980,Naïve,,0,0,0
WAX80,1981,Naïve,,0,0,1
WAX80,1982,Naïve,,0,-1,2
WAX80,1983,Naïve,WAN83,1,-1,3
WAX80,1984,Milk,,0,-1,4
WAX80,1985,True yeld,WAN85,1,-1,5
WAX80,1986,Milk,WAN86,1,-1,6
WAX80,1987,Milk,WAN87,1,-1,7
WAX80,1988,Milk,,0,-1,8
WAX80,1989,True yeld,WAN89,1,-1,9
WAX80,1990,Milk,WAN90,1,-1,10
WAX80,1991,Milk,WAN91,1,-1,11
WAX86,1986,Naïve,,0,0,0
WAX86,1987,Naïve,,0,0,1
WEA17,2017,Naïve,,0,0,0
WEE83,1983,Naïve,,0,0,0
WEE84,1984,Naïve,,0,0,0
WEE89,1989,Naïve,,0,0,0
WEK22,2022,Naïve,,0,0,0
WEK22,2023,Naïve,,0,0,1
WEY73,1973,Naïve,,0,0,0
WEY78,1978,Naïve,,0,0,0
WEY78,1979,Naïve,,0,0,1
WHA82,1982,Naïve,,0,0,0
WHA83,1983,Naïve,,0,0,0
WHA83,1984,Naïve,,0,0,1
WHA83,1985,Naïve,,0,-1,2
WHA83,1986,Naïve,,0,-1,3
WHA83,1987,Naïve,DUN87,1,-1,4
WHA83,1988,Winter yeld,,0,-1,5
WHA83,1989,True yeld,DUN89,1,-1,6
WHA83,1990,Milk,,0,-1,7
WHA83,1991,True yeld,DUN91,1,-1,8
WHA83,1992,Milk,,0,-1,9
WHA83,1993,True yeld,DUN93,1,-1,10
WHA83,1994,Winter yeld,DUN94,1,-1,11
WHA87,1987,Naïve,,0,0,0
WHA87,1988,Naïve,,0,0,1
WHA87,1989,Naïve,,0,-1,2
WHA87,1990,Naïve,,0,-1,3
WHA87,1991,Naïve,CGH91,1,-1,4
WHA87,1992,Milk,,0,-1,5
WHA87,1993,True yeld,CGH93,1,-1,6
WHA87,1994,Winter yeld,CGH94,1,-1,7
WHA87,1995,Milk,CGH95,1,-1,8
WHA87,1996,Milk,,0,-1,9
WHA87,1997,True yeld,CGH97,1,-1,10
WHA87,1998,Milk,,0,-1,11
WHA87,1999,True yeld,CGH99,1,-1,12
WHA87,2000,Summer yeld,CGH00,1,-1,13
WHA89,1989,Naïve,,0,0,0
WHA89,1990,Naïve,,0,0,1
WHA89,1991,Naïve,,0,-1,2
WHA89,1992,Naïve,,0,-1,3
WHA89,1993,Naïve,STO93,1,-1,4
WHA89,1994,Summer yeld,STO94,1,-1,5
WHA89,1995,Winter yeld,,0,-1,6
WHA89,1996,True yeld,STO96,1,-1,7
WHA89,1997,Milk,STO97,1,-1,8
WHA89,1998,Milk,STO98,1,-1,9
WHA89,1999,Milk,STO99,1,-1,10
WHA89,2000,Milk,,0,-1,11
WHA89,2001,True yeld,STO01,1,-1,12
WHA89,2002,Winter yeld,,0,0,13
WHA91,1991,Naïve,,0,0,0
WHA91,1992,Naïve,,0,0,1
WHE77,1977,Naïve,,0,0,0
WHE77,1978,Naïve,,0,0,1
WHE77,1979,Naïve,,0,-1,2
WHE77,1980,Naïve,,0,-1,3
WHE77,1981,Naïve,WEE81,1,-1,4
WHE77,1982,Summer yeld,WEE82,1,-1,5
WHE77,1983,Summer yeld,WEE83,1,-1,6
WHE77,1984,Summer yeld,WEE84,1,-1,7
WHE77,1985,Winter yeld,WEE85,1,-1,8
WHE77,1986,Milk,,0,-1,9
WHE77,1987,True yeld,WEE87,1,-1,10
WHE77,1988,Milk,,0,-1,11
WHE77,1989,True yeld,WEE89,1,-1,12
WHE83,1983,Naïve,,0,0,0
WHE84,1984,Naïve,,0,0,0
WHE84,1985,Naïve,,0,0,1
WHE84,1986,Naïve,,0,-1,2
WHE84,1987,Naïve,,0,-1,3
WHE84,1988,Naïve,SEM88,1,-1,4
WHE84,1989,Winter yeld,,0,-1,5
